date,AANGBULD,AHMDUILJ,ANWUJOKX,APQGTRMF,ATLDMDBO,AXULOHBQ,BEZYMBBT,BJALXPFS,BLANHGYY,BSRMSVTC,BTMOEMEP,BUZIIBYG,CCLHWFWF,DBWLZWNK,DDEXPPXU,DEWLVASR,DJBLNPNC,DNMPSKTB,DUCMGGNW,ELQGMQWE,EVBVXETX,FCYBOAXC,FDXPMYGF,FITUEHWN,FQCLOEXA,FRHNWLNI,FTSVTTSR,FWUCPMMW,GIKPEWTY,GKQIJYDH,GMBFCMIU,GYHKIVQT,HCDTGMST,HXYSSRXE,IGDVVKUD,JBVHSUWY,JERHKLYW,JPBRUTWP,JSLXRQOK,KAGJCHMR,KEUWZRKO,KFQSHBNH,KJNSOAHR,LLHREMKS,LPHPPJUG,LRVGFDFM,LSOIUSXD,LTOYKIML,LUENUFGA,MBSBZBXA,MIRCVAMV,NAQIHUKZ,NZKBIBNU,OGAFEHLU,OJIFIHMZ,OKMBFVKS,OXKURKXR,PLMZALFA,PYZMVUWD,QJQJSWFU,QKXNTIIB,QRKRBYJL,QSDCUCLB,QVLMOEYE,RAWUKQMJ,RCBZUSIM,RJCAXSGH,RJGPVEXX,ROACSLMG,RUVXNNVA,SAAYMURU,SAHWCZNH,SDWAYPIK,SNHYOVBM,STZDBITS,SUOYXCHP,TANNMIMB,TGOELCAG,UGEQLMXM,UIFPPCLR,UQYUIVVR,UXSPKBJR,VBYCLTYZ,VMAQSTJE,VUAFAIYJ,VWMBASNE,WBLJNPZQ,WHPUAOID,WPQXWHYO,WQMVCOEM,XIFHSOWQ,XIIEJNEE,XIPPENFQ,XMKRPGLB,XUOIQPFL,YSYHGLQK,ZCELVYQU,ZGJXVMNI,ZKENOUDA,ZXERAXWP
2022-11-01,-1961.7519533531831,5038.212996916147,,-124431.83771141607,-12002490.521673292,23187.108295853453,95178.76298523974,15317.01988793828,-557.5879031848781,65845.34189780988,-2445475.6655107904,-518302.36926703714,-534202.0026607737,-21138.021718406235,2976.884552480926,-43057.55418221203,,786074.6038292097,-101421.23724911874,-28621.01035340212,-203284.15800010134,-1978421.0773635805,10151.988056447855,7036.408445186775,-136766.3409760329,-6644.95017378754,-23902.095492211345,-235.2978665791361,0.0,-814101.1737530492,,-981713.8774129972,,-140017.8612035876,-2180.718209963623,-219619.95673182554,4098.646209150468,-55687.91756039951,431.3023907338793,-28408.822542957303,110027.03827779635,,563498.8263267316,-7088.92227792996,1741.8913514140295,-1662347.1851905063,-4853.849092998862,-3235.5830640310887,106071.528106994,-197534.11437749676,61134.221035173345,,12145.391839293763,10856.15512245614,43441.62726671202,46108.07351575745,-11071.12399715485,,994.5796018237997,7860.143822722195,274054.1948118247,-62540.321991500445,,-246660.5196956899,683563.9293515822,1619.3790273898558,,51397.647963581956,-43860.03468447225,,2807.8594227338253,102756.84283141932,67828.041933842,-81077.87914595794,-4530473.422918145,-11387.246462116564,,,-649.418388035614,30922.81339901121,2248634.3264143784,-50560.3727678468,-92986.80053984228,-14669.102719792892,28307.06910408981,82400.92082405207,22603.598737034947,10420.021082721156,366059.03503886797,-39334.29388708438,-11403.036910735158,,17621.436556188957,27607.98839551257,-443183.1485942472,-796.3417524001304,69197.28409936436,172778.4017753522,34268.95276725325,283.68317724795634
2022-12-01,-1977.150635231439,-20162.763810930483,,66595.05011495942,-2218868.250038564,18257.596233952354,-810333.6340201264,15702.793894813483,,74206.47908681328,736450.6649336033,597807.7051630542,-1011157.4895790666,56068.68933118018,3515.9495485762563,64710.79749488592,-229.6385350022788,290852.83946496155,264054.72710117046,-8331.18269241706,12235.460133453831,900767.1219877899,2697.6646410061385,-3988.766455434168,115594.97370447521,16526.55338318576,-5356.483325681562,-236.88634558488138,,5638974.790253609,,6008750.695923202,1504.6713043083291,724676.4375940934,-2429.192850438845,-66754.33980302111,543.9879459368949,275382.9816313479,1322.4846314164115,6666.113720899926,84812.4498413956,,-1588860.1443401007,6381.860744692516,69484.17589432118,-757819.826252941,-555.9778591590002,-13927.803153895016,-561536.4213230927,1470199.2649513376,7914.009029037414,,22240.305625745386,,-240175.7475330308,-26719.139598461334,11558.211983449146,,1012.2457188261506,13479.76074582545,312344.0018576507,-349045.9109803848,,-60349.51946648769,-176922.7488042768,2337.757571650869,,-14297.68657941278,-73435.57125709974,,-11742.475206777175,354363.8622524594,1117423.4258613866,258437.69396343455,-1179861.5930637568,,,-1710.8824079265469,-17898.970231234533,-38816.19025879487,-142681.93117942847,-48580.37491083075,-51486.36479933577,16992.189608743123,70262.19132127223,106225.87205300666,21336.554053927306,-4877.867910949142,-886687.9181681098,68770.13961573472,77569.22594803618,-18183.85045007401,-21471.26991063726,138417.78023727075,123401.13247058261,1408.2965950597827,-105719.10714379803,-248940.77162816748,-9712.89283555124,1982.9904859229828
2023-01-01,,-73152.10080017807,,151884.40485135582,-869020.2521504462,11184.66394520714,98985.16478275321,-53096.25542635698,-551.6834771878202,1420588.0011782902,-7503184.539654136,-1516466.7737844363,6562864.73734498,244455.26351600187,509.80462148648803,-81640.65692299248,-228.15885921348718,-234105.04748430196,527889.9735277141,-52430.424775976164,-210566.7028962602,1934980.6635566056,-379.8572004202233,-16195.70806430492,80673.64533695648,-453196.9252549014,-103402.07937278968,-237.89025483288242,,5663782.096128397,,-160375.73013802618,1164.7895926223282,1273887.229728302,39.516315462893544,-188440.8477539965,-2481.8145246616104,758344.4120265897,-1730.3121981075255,-4240.574326589198,-420885.6941693871,,-4091737.430462945,-12256.204587608903,-125827.80461825104,-10559013.10336665,45333.05013904444,35307.494131282496,-2512766.1618054183,-1682512.387191369,7929.715318394665,,7656.0036367517605,11315.437209582422,2044295.9278610433,-249107.0319109382,-11972.140885301618,,1029.0925094893391,17581.759885118343,-89269.6355479213,1612151.9237410435,1.1368683772161603e-13,146172.01951696305,-436665.18778569344,4461.55723021361,,-30980.082920124754,134554.1581422845,,-22270.470397485362,173141.62860443583,-3571466.071135612,-826913.7344213622,9281347.517254628,50857.210823440255,,,71901.81210665053,48371.759734416555,-1381517.9064488376,-496959.37877859455,-5258.039855178446,-70282.77298647049,2388.8493321120623,-32172.519021286396,-74161.52008728764,-17098.437755032828,-20324.107210020535,34099.30712528844,-233705.23340701152,-18425.528349689703,-2208.8471245103137,-34691.390791990794,-1190803.487978939,1634.0534201446867,105104.67316507979,243156.33246294875,-35819.54929650712,-604.8405418764469
2023-02-01,-1976.6791187415001,11582.961047882942,,-50744.51227591565,10624871.282619148,33266.2051969677,-117748.75465803966,-35183.49814276851,,-246355.08933357697,-1586439.4816459697,1072278.2492211238,-2642405.9212216884,25624.72011737118,-1303.9439390391544,41179.8913579135,-225.78268354594593,111924.47052546497,-218616.4744085907,51023.91751323675,97445.5455895057,-5300716.94921492,2574.625941981518,-7542.725390006577,-1073.5269259156194,-320302.6460690112,-9182.037315406807,-239.0658304177755,,-1330418.0784012116,,9215599.413656771,-80216.25984769406,-48118.00796961319,347.1996389954911,534321.8870462134,-1476.8316981309,-201802.02212572563,7936.911418142665,,382540.4610894533,,-392200.3407626478,39435.158201015955,-32968.78313003993,-6193622.401873842,-5639.364460035751,-69104.01927053969,-2722559.226921837,1028751.6164700277,,61.57436689354472,70938.79246608127,11723.716252795886,632473.5738573093,28835.91276285611,37534.22513444518,,1043.5820639763624,-92408.39454188588,498625.28585718386,772215.8643485773,,680716.0113029564,919201.8107864354,6340.696227077307,,137456.92447535408,-144178.75285587087,,2283.983256325584,195973.0999991987,-1765001.052204661,503649.91630053194,-9143012.164837182,-19250.9535525346,0.0,-1746.9235247296747,-36641.39786981678,-117432.23916060932,-1704960.0836421393,-404300.506091284,115274.35992184875,23282.951015424012,7406.6044462991995,-117506.64643819188,88837.2867943882,-11231.564560239276,1518172.8096142616,23755.418889738852,-214467.47692140605,-18675.321636552835,38285.04938217846,201702.33457276574,-458628.9537639823,-1194.817951090888,-193173.22136989428,48950.18224975304,-2097.713754318698,1970.8483193123684
2023-03-01,,9109.550620435926,,82683.44265516801,14134497.670707695,24941.302728182345,571238.084929077,-86884.60107551374,-544.9771896356215,-381877.69590608426,2938298.3644649033,934183.9825294465,-112427.91077657789,-280557.35707660485,-8041.061777643046,-59551.5504928587,,1294700.285136803,697405.0794166687,-11801.675515100069,-29187.755191931035,-838765.9164702594,-1350.9713208837384,105231.93316516443,-651185.9462398048,433528.7233264097,11737.411379593948,,,-2799631.0459717624,,3271284.784917459,102134.1374918203,1278699.40551838,13066.578004103858,-76163.941482716,-6743.540700764517,-690019.6407891223,9836.687059897213,,282918.41962562094,,-1850999.8316038698,-5871.316538692459,-107037.85497895698,16877931.609257903,-20800.45948109054,36058.48878392455,-328168.9400222702,932695.1093251389,7967.712954016257,,-13210.773507356324,-3706880.8019433864,-1895761.1207173204,278023.21570031345,-18049.181639782342,0.0,1054.755543076808,90246.4444237118,-42331.29903016728,-551099.6634824751,,398158.37802584236,125845.70429175999,5864.522797487727,,-123575.69263464288,135259.1412797619,,3475.878985422347,287360.2287418791,-1585811.5335145928,557773.1049653258,-3363929.190439608,-9664.602671748675,,-1781.7492420291528,-155062.34692677093,-47551.04506884969,750904.5980928545,207634.60647593677,-42616.01833641791,240062.33937031945,-3109.1356990764616,-200476.21229337872,54938.53936825832,100164.10613953671,408439.6194814537,-11139.131941463944,7193.904043080227,-18936.50262205751,-42235.92718360026,-468254.6770209266,664510.300155621,,233815.32201948247,-329403.47705817525,99426.84441693657,-1530.1459844223136
2023-04-01,,-16590.45241729304,,-69827.86832844623,-16740553.307335995,-17197.376534898693,37598.50525658112,17310.703393008007,,-44411.95485207392,-6158052.571613725,183006.68510166928,-3064579.1635807343,-419513.31149726704,6666.374494836495,29856.940032911574,-223.28885241457147,-1617980.0222499706,-804264.7566204579,52425.42723769508,155106.43628197722,-3928725.7145123184,-99.9889916081047,-3322.0129347138427,-78595.38087959983,-270851.59440164035,,1392.67643012573,,-4058354.179284375,,1029176.8800510615,2967.673970935066,721657.3347924808,,-333258.2794279065,4362.162181630523,-322245.7881097067,9724.17317363826,7758.086001690506,1129677.6439629034,,1211599.7155927047,-10930.676577351333,-230205.95754786942,-17016522.057281032,-42261.10842433786,-4315.552876582602,-2979978.502667181,182292.65092635434,,61.36899860393987,32170.143607597915,5153370.306431038,-177784.6618289454,174102.01171200117,-2673.7797059208533,0.0,13344.220166628427,-27287.983620368817,-518544.6575610819,-323587.2036051154,,-255377.7856972851,1284674.4607083779,13800.481952624923,,21074.53582614608,-146828.8031293135,,-261.36008502890036,1133780.1223751954,3062272.447872691,85005.67436529638,-686459.7488051131,-9012.268750484996,,,19872.297936128976,-30327.947052562842,515109.14792414894,-6447.886942236684,-142412.08561198413,-71647.49021527114,19944.648391372524,-169221.767078061,-18321.36330577411,-18487.87649088617,-1740267.5209346171,74607.90171032099,21924.800098893465,,-33506.98105809053,-28773.115212489152,118187.15798701998,234.4223736715512,319938.70807530894,-605000.9650212752,-1829.5150507215149,2875.035679945144
2023-05-01,-1973.0806592330555,25602.86053368538,,-121577.96759462843,-13959039.084645681,28158.521884742368,65586.53443572763,84310.84933227897,-539.3092902740827,-3039.5853583296994,4675863.745417915,-2397169.9462428614,-1348624.3892709762,-185455.71438131295,-19271.174100319484,38190.33999486733,,201377.08609803487,6849.221999723231,-73988.6774225402,-249297.2193800211,-1430328.4755006284,,-37633.716495502165,53054.55996903684,352824.75728758913,53520.73367976873,-1172.0634087334552,,-6207338.690625617,,-6956715.6920169145,4671.311208049374,56796.32533635385,-51063.74908362303,161747.3480773071,13554.26254863638,1334972.3788628979,-13239.674136047646,10091.648539432561,-257085.85975020286,,6626223.983308901,11744.97698781603,220049.8232117202,-9256566.319682218,114925.23776157669,62524.03663865739,7939656.753468368,-1365786.960995309,8029.308931671956,60.96967398386187,-162924.7270598545,1451092.0905477065,-703972.6255413722,-232048.18474584725,-52654.17756609745,,,38334.644061166735,-708562.4459191551,-2775974.7680801935,,-1385419.7004047628,-354507.9942380544,-6817.819440744421,,-186438.09492966795,-397486.4476756302,,31400.63990264535,242869.66555895563,1871734.858729897,141852.56939873926,-2788844.6599493623,-3837.2370352299695,,,19749.958801163448,-57746.5323813626,1492730.80609417,-432387.52511249715,-327581.92423215613,-77097.86034688343,-36741.61739413394,-182188.04539913114,-35045.026125346776,26216.541056647162,-1056684.7936552214,-85137.13453331636,204552.5042217708,-19192.851393963967,-17651.16216591923,148547.81519957003,-7139.099756415002,-1503.0851951791626,-166002.92016399643,-186330.6718979336,-67277.73768085497,-3547.032623976962
2023-06-01,-1970.7349713315998,21727.09090879916,,-135264.78973815293,1119341.1824146137,36126.89424394535,-1127263.8446212509,159493.79726244588,,-13875.288958717952,2420608.976064315,753662.639784703,3035464.5716357715,229161.29602505238,-5095.894886848726,-14249.260967469949,-220.83429872970373,1346547.183191603,366271.7342700623,-31747.249018699746,-1174612.6353863915,3774737.9316193163,3918.125475111574,-6862.746561988417,-260969.80837519013,460517.1738833636,6363.420679969029,,,1341367.6763543673,,6188134.359805226,80841.31171111047,-955357.8392862752,5995.784722607998,150875.8139574827,-3541.36776691232,-927169.4827214545,12291.594265973425,-10664.011948369378,-559684.4428633013,,-684055.9188435739,6555.808925288373,-25162.729365354404,2100954.632154504,-45306.979266279726,101736.105890106,3380215.570658203,553569.460028132,8109.24005546511,60.34079940504671,-52271.52452336605,-1931280.679633379,-985041.2225811935,108033.48470080178,-47984.060478332176,,8577.792718521046,-26923.478076463245,662444.0951401335,-4171206.533823218,5.684341886080802e-14,-335687.2791442552,-259857.27681261115,-19534.25079358736,,43065.63687310094,-62756.0014908507,,-10072.453741778932,770969.130364026,-4789613.407488946,-1054313.3650093954,20616290.140927177,-59337.20036385029,2.2737367544323206e-13,-1815.0445336904377,104345.63023312946,266451.7589930287,707125.6836777613,-76286.75497496623,-40754.487281181035,-7950.914562097139,52265.00132469577,122055.4377958551,-39498.976152459276,-35709.542402847634,330833.1564824339,-42054.89928873641,728866.5164566508,-19417.31007430656,-91176.22534124993,-671203.8955806835,182835.3224463109,33.53126843932705,-142580.66410736064,-162275.1357097407,24539.639065256764,5803.92490043452
2023-07-01,,-62164.29126472073,,-101492.97332352135,-33147312.349920444,92284.9213421027,-372472.08402070496,-53054.17586906906,-535.8744888519468,-109449.54743800277,-8082629.2935386,-1040966.7359453142,-3172053.5875729993,191651.16809437226,31812.529888209094,-80933.40965080424,-218.36691257341704,-285430.05587235,-497039.8526329836,-23260.140844428446,-253657.19832907198,6018722.265820444,-2232.5427880368443,-13581.73417664045,15922.193819133332,-212825.66854799772,-16064.847513957953,1991.2377873510916,,5720605.7788876,,-9876696.83381283,20322.40521757744,-260382.32420409936,,324660.72767578997,-3130.726476179305,-619245.7086749608,-60605.32121353129,-23118.894071873372,137044.51717580832,,-78599.31727872975,5609.56650916842,60557.81363507453,858007.0533588678,-20538.341244295065,25074.871889710834,-1307771.615793297,-1316438.8994016056,,1213.0337160348408,-9925.035667158692,,1533465.4690793855,-44384.499642937444,13021.604830116645,,,-31422.569766037806,1205975.3760558388,233715.55380604835,,-964638.9594735231,-630728.4306700611,-8427.245293093789,,-110069.23636399675,-62931.42699276842,0.0,12227.555878725318,-257550.45307797473,1162273.2479153704,417938.40785570117,-5200427.459973253,999.0976772868962,,-1845.4384953700937,13202.00869437991,-91974.33264428275,-2680220.3299097586,-194341.64417603245,-29667.595162237238,-17543.23537694782,36125.77075246483,446739.9414424631,-106188.43421057047,-2687.434520618881,-1560828.6509688543,-102790.88700592109,335027.75257657113,-19588.235592343048,-31360.302423785208,815879.1449972386,-1128438.944829146,-872.6483265525949,5144.03543146883,-704167.6514280348,-54873.10927947047,-6382.6455151139435
2023-08-01,-1972.556947852092,-13023.934570319398,0.0,14223.290660569095,-12068119.4555302,26928.939503377827,205123.65513765067,73694.77136210483,13742.768517652861,903860.6661724545,-10925934.528785963,-1531267.475881001,-836203.3722826056,54420.6838567183,-11337.749771832441,87587.13051218799,-215.7329155830414,771405.9927347852,-199180.4249284994,-134333.32165029185,-211322.24065858452,8257235.1392098665,693.9669219419775,-13418.434108203604,-167995.41861752397,232183.71169973724,77273.78322357709,2154.266684276832,,665764.5337184258,,8435629.072698332,6310.013476092077,-1673095.6590332268,9605.55700637976,-351176.5225150488,1861.8838466097568,-492665.59204051085,-8380.34282108696,17593.6090941934,600664.2762194531,,-1907510.9500584542,-15787.535979319327,21549.59644267289,-4926150.332883645,-10004.197296981176,-82084.95431768888,7956737.705560282,-1744621.598993714,-109188.63993303182,,-58512.51366395394,,-489038.8070142553,-181513.84221853502,21168.245103251393,,17891.05926521639,-51313.84590719626,276852.9122697117,-494410.41717971675,,-294430.3672181028,-474165.78127170913,398.32556795205346,,-124057.20936180907,262207.1375411751,,-23704.08491226279,1058812.6867174855,-102232.48104312085,-56242.62696997594,-13545928.815926718,211895.2277948406,,-1870.919117313053,331.92738542627194,-55310.00975831511,,296210.1762881471,-19366.35642126511,104404.4274759221,131696.2555211411,848729.0614990226,-101.07798857119633,-15319.232115669329,-2719583.475818743,-68189.24552869188,-7416.809792698245,161786.1429711334,57397.693209894875,357449.48861695314,-68508.20813315455,3786.058129207727,11493.520216740377,491145.40740657365,-29898.662088680067,-950.6221800809499
2023-09-01,,24748.144740118078,,36225.42848654289,-1558561.8961237743,-62744.36993707405,153201.14360672887,22873.95758121906,-427.80369406314276,-232532.54748465406,1032912.1472030841,-365399.8129058294,-403802.9224577844,57774.36290074751,-6766.868374749964,-33591.553005025155,966.2872403005415,-102658.20265048929,-75970.36116977455,69403.03494170349,-248619.5108389249,-6845784.187011167,5019.8482400673465,9281.044313623432,199071.35351387248,-903997.3487414685,4830.927706565955,2229.5012105627875,,15839682.845050212,,5505385.9124865085,14014.538230889171,-243891.96952832676,-30965.413479615665,46427.52674468211,-1889.5666202798284,1039818.7614046307,4416.634123815396,-12284.77843210232,321105.74130777933,,218491.4759258246,15047.162856943934,-42901.678902423475,5582840.040495265,25845.918581610516,-82979.50560792477,-1819510.4132810999,2131980.834252998,,343.47486728291733,-9061.17399746654,-943943.839854105,-391009.569561122,-47018.585757752415,-10089.000518131434,,,167534.02006560913,-374557.6530989122,1771524.15744854,,246665.8578983955,30827.900117700454,-4450.989252940577,,-1343.4126946592005,-4492.889127591159,,-12572.75474536764,1174877.566102555,2681197.653004149,-357158.23224368726,3158673.3238699436,,,-1890.868406098918,-41371.78538023714,8141.723045853636,594228.6484945668,11678.82637274207,18196.884792748955,-9560.030555356032,-174351.9910107555,582483.7812694283,6013.982326855243,-44942.94141961868,-1241940.9587028632,-111108.14884680812,-19273.123868729046,-843405.6085654269,102572.18815551655,-607385.360474221,-62449.88600094337,-1221.6582113193988,-115597.76434246311,-519146.8261987476,-56201.03621863616,-813.1888115062629
2023-10-01,-1979.0035552095942,18079.958960511853,,-164254.26556404954,-1119332.7742692828,-86961.83095126117,-197937.86978407484,-111321.82908692023,-660.0340031691994,-126797.96232173464,8163431.264861016,1856265.5537255239,-1305606.6698087454,-205208.575912615,-2489.18459179455,-68046.64653651329,1435.8987359200025,973992.9227562398,394280.1326798531,63541.74166640802,-110578.56487389235,-5358464.982457936,6009.1074430964445,8704.915747353822,66685.97205820167,84419.160462345,135214.9721637595,,,-7224046.648030224,,-420780.3398170844,-58774.56827944085,401103.39827481564,904.4642578164603,-279790.22045762464,1886.0503554768147,-304548.06008419394,11179.474829921928,7646.1234587325525,471774.6794435064,,-903475.3727373872,32613.635168295128,87740.77080269856,9686970.78428476,-35329.32107545948,-83221.84155504702,-227847.01098973677,905825.6988258641,23041.71457569435,60.789822988489504,-20323.93961290116,,1041659.8960465444,168650.49042688403,1759.3478115850448,,,4442.6148198622395,-570982.6660931522,683521.7916418323,,174906.47889494617,-593086.9767208742,16721.779850940587,,-56299.653599454265,7358.4681879202835,,-5168.992423577107,487677.513102049,984646.3791501671,247240.6638419585,1332019.2501451336,6810.765247935269,1.1368683772161603e-13,-96174.31652621907,5964.661632014468,-4032.349647205905,-1140500.5138412206,-551517.2926350255,95684.14839089918,9730.496044473868,-165002.18595028884,-162213.42425534333,260507.4709539957,27727.372742064385,-2226243.4919811776,65057.91263821341,130102.16462409095,,191693.2374895476,736296.026131561,1800400.0241266312,1118.812110347555,117535.74470194781,342617.4131405046,6919.762938580025,-1417.9964263600368
2023-11-01,,-16097.37518543475,,260695.74358713624,21992181.688194193,-40740.134799276195,-198818.0328652328,-35934.95470707833,2423.33654186057,-68020.89444336406,3929710.0449611433,960690.6191462688,1192318.0278332196,27275.01858594548,-7268.030443366162,82333.33753720144,,-1702833.2225705958,224589.85432871198,50959.676534227096,288018.21157350624,3719882.20842427,1946.1934833397831,-14987.24696623272,227803.33891660743,-36728.6135788043,-511667.0069669696,,,1350631.4131260738,,3046204.3329666704,-2525.3736076007044,380243.11078762356,16382.900691754492,485689.9984400973,-8648.030332566908,64197.54134888109,-3058.590364967571,-37223.766160255866,-139696.81117290223,,-1740698.3424456948,14348.664383558644,-19656.584334722487,1454632.0503993705,13004.38234290191,12506.430435241025,359725.4802194983,380689.5401661922,209561.04571367282,61.736506097402525,-37111.40213707322,11668.604424094316,-54285.21019640053,-87467.78280342137,18750.26964143057,,-14090.566669332455,-14037.256898519205,-538076.5222121621,-337826.41526990803,,416846.49823730625,-1418161.0963336015,-3251.906295704958,,-125526.96050416271,67031.76797891874,,-6958.9511156513945,58155.15289750369,-614762.805436302,160375.27460780536,9755869.711297363,-79650.17027153628,,,-3543.4024662096635,-67932.65021666983,-100574.41646781936,17441.195043784566,160637.40203288995,40546.80156897142,-61720.800336731714,-156906.71771607338,-54296.61989679214,-19483.741406881247,-1127128.5213702535,76691.3601363809,69516.02905255125,80897.65534839129,-35308.6045578536,-69908.00917740166,837564.332147113,144.35324707141672,-164029.8376004454,-401103.9983443152,-81716.46221130161,-943.9122661218016
2023-12-01,28508.995054348285,38091.116388886934,-1.4551915228366852e-11,-146747.00089172073,1102250.8455428332,-30890.007213897283,1747427.3322764048,-37310.462622811814,,-90309.70738921553,-2850193.0983330403,-1420261.6429179087,2229363.1858322397,-136431.04335926467,-8334.205027450293,-149231.10212093062,-7677.748621903185,-653005.2272468032,-559642.344037264,7427.477172654704,-166659.44331432227,-2475233.56708622,-21838.449887521107,8405.096703681382,-309390.95287873293,-86953.35631807591,42317.67166193595,-13903.487041772532,7.275957614183426e-12,-12558671.486379828,,-11980019.09060441,1236.1283941987786,-1477803.1598768188,3505.0951135249734,155555.6217627903,-1012.1133876036984,-643536.038650346,-4902.930529062209,16274.567257966024,-93333.11076838279,,2835372.1890729396,-14903.619617498414,-163843.95894602372,-445226.5194290355,3694.4339062838844,35621.25705013622,1777900.4412412364,-3189092.805145903,67058.2613650135,,-57455.43852214265,11494.997648605611,558118.4528401811,69834.85162934242,-29526.35236765645,,1076.8958007299188,-26201.34111247587,-621019.7664848908,277799.7637725109,,22307.31445254525,427483.06721378583,-4789.191932715615,,18056.581099302915,132139.1645563671,,24202.21765230561,-500750.3409048943,-2863093.458173574,-567167.1672400448,2532912.3638850003,-57966.92431537609,,135978.49472146435,32868.36788271676,82196.45463427407,-4954240.737192702,20083.702569380985,72523.75561150728,-27542.006271324077,-151540.32231007147,-211390.57852439221,-52049.30351899238,13314.785456865713,1582598.0237609344,-153940.07683349686,-125942.25517705068,,48923.25640503672,-308833.9583570298,-373690.96987156244,1789.9401566037918,208663.97119901286,516426.1832204899,12861.16543270483,-4596.29165810746
2024-01-01,7944.772542879786,41630.84417410557,,-118861.31536187617,27526.364395946264,-512.5275078829145,128448.79064508341,-5731.698497358651,-28933.988960764393,-574307.4468632331,4526513.696491146,845290.9662766941,1161221.6184083074,-73133.51898812095,-13422.87839599065,163900.1905907706,,-1043639.1802650429,30110.170649678214,145952.32084961218,57822.51693548355,-4440243.9993407875,-5874.097746062303,-21825.16271952532,-27403.755162017886,-218704.77608945267,2872.564046401938,,,-344459.29043553397,,-1650921.5178442635,1386.0636526762391,-523309.3197357124,,-151320.94228746498,-2048.055066356228,-535942.806311558,1684.8054597208102,61601.22353827917,-18346.815806868486,,-846257.5994838672,-126832.3012788614,353392.3474291484,-2671650.897186581,-18823.168707800185,-187036.97434757638,1516631.5076664109,3930208.8679297254,199796.8372468143,,-39899.09924635434,11508.883657794213,-871988.5155582102,178157.6904913294,106390.00281207309,,1077.8075438604646,3745.1062164960313,1116571.619130483,-901806.5798871797,,315843.8882229333,1329820.7969325073,-2627.8074567633967,,142193.57154689264,-122179.43926839135,,6863.8329683473785,-736649.2037150085,2059492.3653383255,1038910.02298978,-3755807.5405776165,,,-127888.91875294733,2197.983152273795,110457.05680159305,188241.0411156402,625144.785841491,30959.7471425127,-32348.128850085253,59700.8875645317,-38943.99361888063,104617.67392785416,,1293117.7712250613,-32037.035553458656,-626.1485501024872,135146.10718207527,5848.722762268269,35314.765802843496,-742920.3463812117,-2935.9164240441396,-245138.69720728812,438659.2286227043,37102.5789860643,4562.138758469051
2024-02-01,3898.566379825643,17734.57407521247,,58776.09663942043,-7513229.1022530645,-13557.325038497787,-192306.25510003231,-57785.1741113024,-518.6217318824274,115206.59155451757,6442437.167931506,364221.1508022696,1671973.7899556682,-14363.109799463477,14560.363695474047,-159974.80432862893,-207.99631355702218,-1121142.0813119868,54905.54809258063,-184627.50081002683,-40241.923237031326,-3489855.986168131,721.1481197814596,7913.436874160463,-82752.59400818334,-91342.95777970098,54411.40709078708,,,16666283.535304315,,-271877.14822175726,175237.4102291106,-332763.0603254568,1365.4718487971104,-120537.83324544196,6849.715263790116,-84687.27777369786,6721.324067926478,-13350.822706637417,-194377.83337043755,,-3650892.623618355,-4383.0742042387865,-92770.8765830556,4616411.353482505,48242.01876812198,152056.46126891597,4043476.4417038877,249317.9555757884,-104221.48026646517,,-17919.155447370227,,-1210814.1435959428,-199834.16410023626,-34756.868110853015,2.2737367544323206e-13,1078.4740814552933,136478.67868050782,-529517.613657506,1565052.752904059,,-129057.75671600597,-325963.7383822608,-5653.572455056434,,-73190.44861314411,-70639.41808951972,,-1544.666570272584,11260.095626897179,-789170.888652375,-42075.5667427337,1731082.7405532673,21037.139047114768,,39829.04602124827,-22010.051816068735,-79078.47346418531,792194.2181840977,-28942.82108989067,-60247.49210674048,13324.609330086183,38288.732045861834,-247264.7886618468,-22621.246553832607,1067.2633459933422,296508.089031158,-3288.51188471145,-20375.416983241827,-19832.869876541852,-71949.97906043238,409702.3119990763,-703362.5050631822,-3421.4895565232373,-310966.1291895644,-42493.756524496246,-73200.55316298519,1809.0086555640573
