date,AANGBULD,AHMDUILJ,ANWUJOKX,APQGTRMF,ATLDMDBO,AXULOHBQ,BEZYMBBT,BJALXPFS,BLANHGYY,BSRMSVTC,BTMOEMEP,BUZIIBYG,CCLHWFWF,DBWLZWNK,DDEXPPXU,DEWLVASR,DJBLNPNC,DNMPSKTB,DUCMGGNW,ELQGMQWE,EVBVXETX,FCYBOAXC,FDXPMYGF,FITUEHWN,FQCLOEXA,FRHNWLNI,FTSVTTSR,FWUCPMMW,GIKPEWTY,GKQIJYDH,GMBFCMIU,GYHKIVQT,HCDTGMST,HXYSSRXE,IGDVVKUD,JBVHSUWY,JERHKLYW,JPBRUTWP,JSLXRQOK,KAGJCHMR,KEUWZRKO,KFQSHBNH,KJNSOAHR,LLHREMKS,LPHPPJUG,LRVGFDFM,LSOIUSXD,LTOYKIML,LUENUFGA,MBSBZBXA,MIRCVAMV,NAQIHUKZ,NZKBIBNU,OGAFEHLU,OJIFIHMZ,OKMBFVKS,OXKURKXR,PLMZALFA,PYZMVUWD,QJQJSWFU,QKXNTIIB,QRKRBYJL,QSDCUCLB,QVLMOEYE,RAWUKQMJ,RCBZUSIM,RJCAXSGH,RJGPVEXX,ROACSLMG,RUVXNNVA,SAAYMURU,SAHWCZNH,SDWAYPIK,SNHYOVBM,STZDBITS,SUOYXCHP,TANNMIMB,TGOELCAG,UGEQLMXM,UIFPPCLR,UQYUIVVR,UXSPKBJR,VBYCLTYZ,VMAQSTJE,VUAFAIYJ,VWMBASNE,WBLJNPZQ,WHPUAOID,WPQXWHYO,WQMVCOEM,XIFHSOWQ,XIIEJNEE,XIPPENFQ,XMKRPGLB,XUOIQPFL,YSYHGLQK,ZCELVYQU,ZGJXVMNI,ZKENOUDA,ZXERAXWP
2022-11-01,9577.888742954907,121501.96180310872,,361788.6638519789,78876339.43272439,152974.69611093987,5328714.245728677,199380.65761150472,28253.95303189738,737506.9568572018,18773302.083042257,17102120.452386737,25406152.09030918,566433.0847700016,16388.231745201294,132685.45578551752,,8301242.771237501,1501640.5131691732,302052.25661122473,4423092.435825375,107697240.34995918,10983.811335181683,59288.87528438282,1333550.499616285,1408315.4435851127,137106.73633874152,2791.899361552124,18739.821506076372,13908993.395639006,,45823831.63767324,,7853624.96519367,23000.693037289493,556698.1698153699,6364.4826210846395,6900346.440375675,13882.664233522293,14414.189594035684,692726.604110371,,5349679.7953002285,49079.80492929346,1029387.9221109627,20507546.518826086,148894.671926293,332181.691371335,5731929.477399246,3728566.4600270553,51178.94091017871,,232496.52231388536,3229105.9780188045,2868479.9348983066,2522608.6446085777,157904.12688682784,,21555.044291101334,178831.59636155027,2019329.9437835277,7536497.672229459,,2667711.1067811023,4800302.150433656,17928.350034058487,,448878.8685102985,2150668.766454498,,24828.349694362303,2386030.058788274,13461565.713755835,568966.4804923527,24365727.13863975,67830.11752465332,,,194691.26448934904,277405.7976128199,3299108.48752883,751157.4900824558,578392.5073262533,163715.7408876304,361755.5795024499,596054.8987723377,434870.3349167699,58926.41316584,8997636.460897267,186964.8375752828,216546.3730901338,,126192.24609016954,1091498.0680676957,5224976.340802546,1953.343724596032,194303.17064643215,1580500.185032603,55849.6396950017,9671.563614645991
2022-12-01,20981.565741886974,117949.430749457,,340449.5515956154,73504335.64742862,158462.86188861856,5256180.075816362,197045.56647765104,,776977.2887422919,17359558.54404679,16956790.597388882,25275216.989738166,537339.9415226721,15979.770191180043,132661.4908354745,3552.1109588937898,8156478.149376287,1493548.7936551855,298649.45436735894,4295124.2518716175,107341974.19177629,10772.746698533843,59993.62714751689,1286683.2715607497,1368975.9366698058,139407.90952937477,2644.6529795429815,,13736406.09526556,,45705354.43172588,79036.0707739625,7820200.5959032215,19508.5207494967,561415.5260788917,6810.593762881901,6784961.688716905,12580.896305616106,15090.526980729139,777407.6053879063,,5161113.349560612,48753.676663942795,1027123.7189131484,18237521.07280078,149545.60713417234,335551.74528429547,6365463.8233367335,3743896.477233588,64396.18460740413,,221881.60838318485,,2851379.3771441937,2516106.9237076505,149727.76410752416,,22595.818519812467,180439.61758337836,2055541.8686163432,6867385.053095969,,2486852.1571757263,4811898.227511256,17414.96215802241,,436094.4478924605,2114918.3074126183,,24563.286919661474,2635898.2119268295,12874555.51738092,571568.8098539431,24453547.244517345,,,394276.9281814795,187172.1625685361,269832.0442454036,3338232.405906726,665654.4073404856,529702.8516721736,168193.70783164573,369157.20705211896,604982.7648666499,421917.01250968757,61076.40093924103,8740142.29033665,175847.65619807653,266581.6487293395,263131.5581770702,125881.26338195888,1088585.2733236167,5042943.323787305,2083.45394368421,187960.70018930672,1580501.5059115372,58336.41388112626,9683.30456957135
2023-01-01,,116197.6639536408,,317355.4745302555,68064034.0141145,159684.76779162488,5188709.609553574,196645.4599301624,26271.609157128572,796326.419803049,16201973.711618993,16820903.21769454,25100513.221913613,518786.71677756787,15712.231651964203,132892.21564920185,3284.4349682925586,8008624.717011829,1469966.0102112468,296906.788978305,4175319.3242307664,107221561.4480387,10579.00803444038,59071.874106165764,1261426.7736884295,1331275.3230865223,139671.5647082904,2488.540306084546,,13769734.823383614,,45251156.8198546,84769.75445450086,7676092.988333978,16035.97545885406,562602.7138252811,7179.044545994392,6665218.984291148,10978.784347113442,15740.129108460977,847198.3794099523,,5049458.997193199,48515.63514172832,1034115.1697240125,16727707.734614465,148788.32456638696,335813.6624801066,7143853.01878665,3743989.694985391,77557.7721208921,,209534.99000835142,3064913.660986824,2846757.0760833435,2505413.508485112,142636.70228716815,,23587.63563956033,183026.87938955886,2083307.086952347,6250968.265057504,276.5702160493827,2300783.989289195,4752952.0737845125,16339.849849748192,,422487.5717440549,2090592.4187233401,,24138.56641454809,2853194.1913212663,12433059.39294911,561702.8142732419,24619352.00199885,67436.77675688747,,,182132.03615725954,265326.9302887267,3328549.951818601,605062.3232119838,491485.14912263997,170853.20078708784,371276.4257104791,643141.1266471902,409961.78003357013,60909.39571093901,8406631.024837593,160628.8985975403,324173.44815066404,223453.17400124157,131357.06102714842,1099914.7205503688,4914322.328973741,2215.7354399327955,181339.58726919134,1596914.3488464719,58636.76633019726,9527.884166385587
2023-02-01,32379.52629267397,115062.45888947025,,296606.1162642819,63061115.05254692,158333.65867544682,5128895.676156182,194964.7726219922,,809097.412569008,15216525.272571024,16713055.164803408,24947590.225330316,504430.7968571865,15461.47832787162,133680.5324108681,3020.376695161967,7849133.792692478,1447167.957841273,296975.15118280175,4069720.822009081,107119119.92314218,10396.754113211748,57739.02199307893,1247542.3610058173,1289991.73396736,137327.71197483808,2296.1129381647493,,13865372.513451932,,44708167.72822443,90268.42407603399,7508925.436713516,12698.191230285895,563530.5434888027,7441.483580966882,6549857.094204453,9151.686658779448,,907732.778570654,,4921694.324682183,48446.43361102517,1043589.4139325697,15555254.32849661,147605.48537448858,334300.38652157306,7885168.084208427,3752681.419121258,,5645.63233724968,198010.87153382163,2896671.192556261,2861286.8818520065,2493274.1538273185,136479.38255008892,,24514.291374163116,185870.01608557344,2099971.5045557437,5699902.710829943,,2132927.8443673416,4668580.1183137745,15262.218118810393,,410311.5053889618,2072602.3757468408,,23523.499346182296,3044867.540609172,12026573.08855204,550191.0106796015,24834170.02260141,67361.78278886229,730.8101851851845,383993.9462597352,177440.31752660446,261142.33359420038,3278752.6303842813,552386.4993486038,460686.34726829035,172964.0493416326,370381.3440464603,683906.8767695876,399662.2090689209,60029.37122191675,8075941.634877205,146020.27753851574,376189.7994142166,184429.0142097033,139712.32120981062,1116197.861061015,4810749.96573847,2356.7940957728088,168706.02133302504,1626573.2973292503,58459.365451469304,9328.310835544406
2023-03-01,,114794.39364568786,,278553.8985176429,58698907.24646073,154354.31379566505,5086878.978285958,191297.98740144097,24259.428776867546,810780.879632413,14425157.088558545,16638336.68738122,24826468.369759217,492067.761765737,15183.239028699318,134476.87792664487,,7670689.060557458,1424527.135670705,299423.89120104094,3983465.723080255,106995449.33219008,9778.484037709008,56375.32081029628,1242265.582863197,1246828.0630204505,133241.5152002466,,,13911024.00570684,,44029010.66304128,95507.36081543026,7323471.54438717,10757.328619916394,565355.9690594906,7569.993385009549,6434528.814912187,7616.3590307584755,,957467.0283217117,,4787132.164105999,48298.46365491658,1054410.3451340937,14728729.575557537,145934.18416197924,331201.1071004534,8557399.66945508,3767148.162210731,90781.05786037791,,187731.2443058524,2691451.978006537,2889278.633446303,2481577.8783318372,131296.60311991733,1511.696264949846,25257.859665376447,188636.81362809788,2102340.9730708813,5220082.658027579,,1990640.8207541592,4569902.757651589,14236.026685220015,,400557.6880400716,2061367.906731243,,22919.9012360351,3199735.383545177,11642108.134188991,540328.7501349709,25080116.065201294,66471.6921169668,,373796.2377509286,172538.87869183463,257284.9232325023,3200005.021969588,510376.8135230841,437916.48410813836,174876.56514242775,366422.252753998,720196.3234837817,390923.33283881756,58901.640834360725,7781752.636144937,132413.19027025855,418899.3967341452,146066.93605205134,150353.35113828894,1133083.666000993,4730315.101364825,,155628.4866400026,1672705.9040792214,58605.194107311305,9093.963060055148
2023-04-01,,115621.38643164527,,262815.6197275736,54989797.23743097,147965.5742793265,5065719.915483807,185702.22327014193,,797361.9108294856,13847007.325220885,16599471.31984165,24738867.910693906,479229.37794079544,14860.172975092333,135838.46938650584,2759.1372861053815,7464401.927417272,1400023.320389042,304587.4861757337,3920422.9453353602,106813587.44250591,8958.14371797481,55111.88413304906,1243753.2719602378,1203297.7082063728,,2052.837574281449,,13845500.462373042,,43176131.52895286,100458.70697351763,7125599.198164227,,565862.0648961869,7607.21181854446,6317942.495416218,6508.68596263139,16413.313171220936,996145.0741184647,,4659832.874844607,47436.653947368475,1066736.5578173995,14181852.396760043,143783.40513881535,326651.4966040767,9149544.816727288,3798184.3769361135,,6067.2106970400555,179012.69834386528,2484154.0257839235,2919040.2095039915,2471972.4950329335,127271.53197681723,1511.6962649498457,25109.94100004929,191280.33638194925,2091592.6040340238,4805029.260439669,,1874648.376667488,4472604.209989104,13291.196391069127,,394435.5365227709,2055466.1218677578,,22504.34728500691,3309440.3097251602,11290598.546878144,537347.6245601436,25320286.459456734,64251.6123962389,,,167237.57606842896,254113.95804955435,3125347.6136655877,483116.60829050955,422016.2920827876,176279.5641402706,360439.86693729763,746548.8774738107,383624.24635104986,57835.70573592086,7548527.299310236,120210.58432887564,450456.22246282554,,162164.27425069534,1148576.6143564482,4667133.636354574,2489.1083985383225,142745.40453839427,1736325.594034307,59788.90275385628,8869.90267757359
2023-05-01,43756.750466658756,117544.30949219923,,249118.8986727902,51831988.92609767,139625.201750674,5059610.286610579,178836.9122061455,22186.89520940393,769284.3193910347,13499825.235217713,16588665.098025663,24682197.79102058,465547.86282808566,14585.14187895835,137728.7453852038,,7228612.384597976,1373568.6286028817,311287.1423669457,3880316.8649976877,106562803.60439494,,53794.39119731206,1251985.1362456034,1162609.8601599266,128900.56169219025,1858.0070559593835,,13696762.792152459,,42132308.67183069,104684.64196489636,6919854.443464932,9231.971270351172,563621.5556614875,7657.528589972276,6204790.587301682,5883.845646779726,18099.430191587246,1019845.185386274,,4555614.33473201,45785.00094551963,1080865.0184406936,13824631.438073639,141635.10974283886,321799.5418226364,9677205.299335059,3844271.1038976577,104310.87525667941,6484.520093229477,171916.67341192078,2288829.3650179952,2939464.706526278,2463341.024692107,123957.96319535136,,,194001.50462289545,2066276.1854151222,4443736.416150979,,1778726.5751408434,4383281.262525467,12387.403639307227,,392198.07372368925,2052219.5753335857,,22397.947338157268,3371271.1358287865,10982350.80519836,540713.9261223088,25553160.582343087,60711.59051275935,,,161651.76146587354,251519.70943911758,3099504.2156221527,470703.6330667249,410512.47899995826,176390.01940012394,353766.4973485115,759302.2232269939,376930.85652647575,56864.26077871568,7390087.752156223,109914.91919541637,471037.7636420879,108345.53118831108,173832.77785422918,1162013.9179984573,4613205.606164237,2580.4358321561153,128954.88122892223,1816625.276467052,62101.394452716515,8685.192161227991
2023-06-01,55081.958355391944,120231.47175000167,,237301.87046702337,49112246.79759733,130069.23891339901,5056469.0020305,171815.1387501826,,729393.0063602367,13346202.460499303,16592490.697377907,24647819.29604977,453659.8953384613,14506.705413914648,140000.25145517846,2498.770586523353,6974020.098876627,1346432.7408630424,318561.6749216328,3859292.9712400027,106279128.21537659,7983.032093649901,52179.56737873584,1267550.9408318938,1129164.9251540878,125599.38250750133,,,13452714.18939107,,40899861.71641763,105977.68716306036,6708639.579176236,8021.220088157287,559158.2782452366,7765.147573591171,6099034.941906093,5702.9441522864445,20170.36125467149,1022196.8444865644,,4486603.247627611,43694.411112369016,1097129.730782035,13588098.293650832,139654.9478562849,317160.94621175306,10132335.43739341,3896675.191745995,118091.00137191023,6891.207636824695,166531.67841109954,2104926.099143931,2950266.721514593,2454551.4802651475,120669.16414066758,,24716.993261961437,196226.65692493823,2031331.6266228985,4118850.034419537,276.57021604938257,1696957.0618199527,4302343.254730554,11442.73294041613,,393839.1618289942,2050052.1191367689,,22603.691432047137,3384128.236808591,10724467.959450167,544967.7528311922,25819214.450316664,56086.593488906125,730.810185185185,363694.98355950747,156084.29245173358,250112.28521586873,3148789.9569210294,471818.0608874653,401454.80097489676,174443.72044158872,347868.273929982,758471.9832900477,369461.15603917814,55803.47584979453,7315613.9555299645,102240.5491352353,482478.19771147124,71388.29920864923,184381.07677357757,1170184.9595761506,4561110.827995088,2634.916984488912,114092.76565860427,1913950.576027153,65429.33525026402,8558.678042439293
2023-07-01,,123159.13852748592,,227986.06532890027,46709792.44605657,120157.84276787829,5048372.463953429,165234.21837707856,19955.867978789465,681875.308694706,13299517.155170403,16608092.757993296,24632154.29264009,446467.3553550178,14743.239665427667,142740.77900825808,2235.14639709288,6713307.9175455,1317640.5525934973,326108.30876297376,3856720.7007338386,106048230.62377842,6932.0934788745835,50314.98985066678,1290847.4304153635,1103978.877124956,124139.14142068985,1741.9352075478548,,13075442.35662235,,39507169.73523193,106052.1124704126,6496469.665322176,,552689.0765894039,7927.551253913393,6004130.104325623,5805.962618774926,22373.363196840262,1001510.2161324155,,4445614.362640357,41494.22949937156,1114689.7279109512,13457512.679161374,137640.33037181868,313462.5059605465,10495701.653491791,3940309.793591695,,7248.370167573123,163809.36917780965,,2963275.3403367577,2445787.55051333,117200.35154941972,,,197221.9504316167,1995941.4794954208,3820232.7847126857,,1624969.7080499916,4225140.245867616,10407.492053907949,,399753.374320091,2050123.5487840408,78.04114422582306,23024.274163568116,3345049.605852291,10498398.605463685,547160.2135901969,26094130.688860133,50978.40183316145,,353705.74090854183,150915.1487102128,250241.42521427496,3267777.6503073447,484500.14092506835,394470.6787655206,170676.92913435932,344110.72613466193,747447.033697424,360322.0166746203,54639.278996908986,7325723.277688582,97189.55377382544,486001.296197497,37358.81407293467,192998.1664620958,1176410.883452097,4508414.015349701,2674.521289518179,99085.28592362831,2026361.071062403,69998.6376142324,8511.425852422883
2023-08-01,66275.1350204447,125776.57983711915,43991.35011574076,222138.54057177747,44601615.07573338,110424.60703533198,5034872.193346093,159193.29317969605,17777.985770127103,632989.8013348602,13252015.800799249,16635055.453932133,24631002.164387744,445141.5198417947,15365.141217087372,146510.61920740976,1970.252148134012,6460406.106815658,1288363.441838684,333021.7371896608,3872646.4036860247,105938569.33494343,5891.509958048094,48341.00134203231,1322338.8192134812,1086086.0596564352,125180.74970224676,1727.2916809691558,,12612288.971660966,,38050674.06092328,104891.22106465467,6290859.183008068,7113.899394059444,542535.8419024849,8138.223970760944,5921393.076629674,6071.884693353978,24499.88487187236,961434.1628194746,,4416071.039904884,39418.19187628326,1132352.6839632187,13387573.319555096,135469.2956196922,311402.7392562755,10750659.168670077,3962146.4203764573,123606.18883017502,,165116.07367836646,,2986480.7232855447,2436742.1917259954,113796.28553595126,,24104.08544148768,196614.0879093481,1963074.8939534433,3549002.7608603314,,1561104.4447353934,4150904.1525326725,9348.075741735425,,410860.0298409568,2053923.2952559402,,23462.932222039817,3260653.45583126,10274271.580878679,545379.6620418295,26291106.73586423,46414.8135528382,,343869.7322856394,146051.67844319282,250828.49639616872,,507558.90145538386,389590.6797532609,165787.82907669357,343155.69080300466,730920.6326101474,349406.92297177605,53386.40667188894,7412652.276250576,94622.28474740422,480514.3216832539,20336.276439315927,199661.15137123226,1182711.7477190536,4455816.57768822,2718.732917312157,85224.19251774027,2150161.7631884357,76738.95918801674,8510.046487212087
2023-09-01,,127902.58434213647,,220440.51251325983,42886449.4344855,101156.93839992511,5020240.68413722,153611.72422398117,15800.890526367028,586796.2209007433,13170413.826132867,16674871.110152248,24638964.095785886,449295.4347251188,16281.418327971629,151501.49998561188,1869.8690846148436,6228264.479794501,1261237.8768057856,338739.2992376462,3908458.9497071095,105933613.83985186,4953.388641547231,46491.48103706867,1361140.708040184,1073248.2996082688,129201.68406120715,1815.095822152247,,12173626.500528727,,36606805.96982625,102485.89849649738,6105913.7810998205,6525.47261407376,526823.7526116434,8368.138082358098,5853488.808431386,6546.9862189470805,26465.171423033633,907098.2706964678,,4391245.158133944,37699.12543506619,1149191.014120457,13377407.27963445,133084.96954996497,310883.47869250755,10870363.879116945,3972892.0177093823,,7591.639574250948,170607.60164321258,1915206.7757309254,3027005.1325600604,2426421.50013426,111214.23330661173,,,194831.5417207455,1938048.4458669361,3315612.2844698685,,1507455.6458533714,4082447.8250607196,8405.160580247719,,427445.16537372046,2060863.4471637255,,23727.44275707646,3141302.4606922986,10022621.353273889,538792.0123145976,26339126.46009195,,,334327.62282244535,140877.540955825,250807.45002131918,3425819.463867222,539689.4369031582,386698.8664848138,160326.25959416226,345034.0247910642,710911.1003634117,337415.87750503485,52323.31783002194,7562344.671980956,94562.38027502378,464004.1414826989,7643.24356095577,204903.79840677473,1186022.615018172,4403810.217178929,2758.574988798759,73682.89927155813,2279855.94190236,85605.67981788755,8506.209223166388
2023-10-01,77179.78517388982,129395.82742828502,,222765.1666763923,41661960.35091968,92374.77776351264,5009166.646097749,148187.0186612871,14041.253290171848,544770.0223990903,13096695.867551098,16737402.564086175,24663900.945687767,457272.17312980106,17318.320443677178,158019.16202343418,1842.8500714641516,6024578.40819081,1240931.831758646,344769.3599282403,3965285.2292730454,105989008.09493224,4210.26859952641,45081.70665069774,1405399.0661479025,1064261.7129686945,135629.72706656225,,,11821979.936896894,,35208330.12941965,98905.13511617086,5956856.917954252,6231.006563637197,505747.2626015035,8569.708279250188,5801528.211801636,7439.943117730786,28349.126588718973,843095.0372095912,,4364615.964312003,36594.720998485434,1164705.7471071333,13441297.928679299,130228.25619555733,312191.9204245067,10819766.215891719,3981545.4892726876,125666.42164947122,7919.95867439815,179937.39502653334,,3089079.4394323444,2414982.810214758,109694.11741763412,,,192316.91433957499,1920257.4262828475,3130271.8314023474,,1467943.0251288943,4022054.8974324064,7732.220163259689,,449119.91351601627,2070345.7441886372,,23757.16994461911,2994187.23317477,9725336.67199854,529604.9243369865,26235419.69448098,43012.22543062248,730.8101851851852,326203.416174947,135203.1607356968,249896.61756236196,3581699.001146632,575239.1169432657,385583.9362403601,154880.45872365875,349304.3776300947,685488.0617648272,325711.01718956896,51687.632725964446,7762137.483611844,97390.6173225993,435721.25286689104,,209248.14214857513,1184837.1516655292,4355082.633500117,2786.553784901944,65450.69494502547,2412081.2723106183,96932.89740074679,8516.778573681077
2023-11-01,,130182.31611814092,,228613.95046770913,41021832.52854778,84161.33439563279,5002528.823447256,142375.5709913384,12455.904172760134,506826.8038198281,13071134.486095782,16828797.138277702,24715612.638693478,466876.7447557708,18368.040142008304,166127.00002567915,,5845739.0155338105,1230639.7960460219,352318.074919248,4042252.6049755183,106066672.73774633,3671.681997269095,44345.280196513355,1452640.695744419,1058795.4636309112,142711.5929409564,,,11555135.672114808,,33859107.02083432,94448.63347210675,5855201.696171498,6244.990688607371,482374.0720238631,8699.231904113278,5763572.447485205,8857.031859439445,30087.1374306836,772250.926505441,,4338667.378821019,36224.87973619094,1178208.5375321528,13557692.23700407,126906.63560130501,315461.3696571324,10578100.952457618,3992807.7380497525,125194.32582791917,8196.747597948543,192470.5275500997,1710720.4327129943,3171715.01987758,2402854.9838452227,109134.94891874066,,23213.21526106829,189138.06056155733,1906432.5205391485,2996085.6553293755,,1445874.6117668077,3971696.438428574,7400.057709920123,,474741.43609508727,2081148.230842243,,23635.020727486863,2824259.3378626606,9372444.77506117,521235.0569059656,26041500.599330433,40461.29890714023,,,129095.77646652792,247826.44027612254,3715442.550592928,608605.7608262283,386232.29644663347,149700.78109956806,355454.10194108536,650225.8251357338,315004.57873086294,51649.751839729346,8010514.754086996,103349.66906994705,396432.21714025,-1534.9809641634172,212435.11641896513,1178908.199318687,4309119.912442552,2798.1811899229047,61286.489488549356,2542207.345457389,110746.96686919201,8570.897131368158
2023-12-01,89205.84620450392,130395.80506683711,43991.35011574077,236569.5087050359,40958376.74838034,76881.02159390351,5001351.375548872,136061.05917673005,,471835.07514403854,13088021.141001372,16943523.639843468,24789716.786225464,475409.6783263728,19363.206323867933,175762.7764011624,1871.026743614484,5685636.08884136,1229005.251248548,361561.4706918309,4136045.1181920865,106151017.159506,3255.6084655176496,44459.62241504557,1498669.496650675,1058547.7798529023,149455.8056501822,1967.8457844450568,18739.821506076376,11315720.514563246,,32544108.321285166,89693.88982896978,5800158.216477438,6596.83167321346,459812.021934109,8750.895985415435,5733045.312463204,10772.66370853798,31685.573821791913,697970.6632543852,,4334717.258440047,36483.97334597708,1188947.9031593972,13671201.191958366,123250.2531662843,320595.999630528,10165726.589278765,4001979.760092344,123244.0839417015,,207266.3528588978,1486094.9619117838,3264699.168719683,2390601.64448493,109251.79793413391,,21982.770492664007,185024.00522618688,1894461.5504486803,2904123.628402774,,1440420.1599776787,3936762.631030296,7387.621413720222,,502834.1599223152,2091887.2218110885,,23555.307350149553,2636663.6452607997,8962926.587563694,517053.2680518555,25785567.130500294,38001.327795886195,,318637.75062113605,122648.74921631956,244361.2230822154,3815411.507970183,637565.762493566,388070.2457993298,144999.65204355615,363494.9119609785,602241.0625682538,305251.16935504373,52376.24101313223,8311385.0238455655,111877.03190572585,348090.164864449,,213703.51067574258,1168161.2718053507,4261076.701051779,2795.239706740204,62140.97646860985,2666099.6793080745,126951.78469149293,8690.025218580471
2024-01-01,102013.94077108132,130393.27671670307,,244503.17056656478,41316473.37018891,70983.28008572818,5003398.258925607,129931.27884204761,10968.748948357466,435680.90394500253,13131040.363462297,17070371.841229066,24856134.626084164,480079.8635889563,20272.922932459085,187086.90125126785,,5541577.399760041,1231610.3500708723,372109.0523688531,4241255.061991379,106234365.52921888,2890.1146002768205,45556.028583756335,1539385.6150910493,1065979.4827582163,156336.05593172018,,,11073470.559674516,,31256428.880232368,85486.96281271506,5782200.822000508,,439337.01877518557,8767.284368649638,5703858.551432798,13085.702456753663,33254.41343365492,625168.4549315071,,4390771.719604567,37149.775124104155,1196929.7749646725,13741240.163863353,119388.3504291898,327252.90631897957,9633312.01245251,4010774.92651415,120197.19913239076,,223226.67085300782,1271303.9328284904,3346479.1274127346,2379016.641889932,109645.46783239827,,19981.084996379584,180086.50185775274,1884282.8486788198,2834377.961759109,,1445222.055434826,3924436.935954568,7597.457250163857,,531848.6412848225,2100575.8308200925,,23728.3654247686,2440127.7474927264,8523698.60796065,520557.8775767768,25455323.331884712,,,311621.9267935005,115799.16838363967,239433.78338811628,3889682.532462174,663575.1985365761,389412.10811931797,140958.42562596654,373821.3897210139,542653.1124544771,296080.95212848025,,8660975.071689613,121783.41910672376,294593.84017258714,-6150.496862985188,212204.67452432352,1151749.2042575316,4206469.984953186,2770.3701433549313,68392.52291122403,2777974.0879013627,145377.11421386144,8894.686893828975
2024-02-01,115522.99523260034,130258.97258157996,,250496.20809570322,41804114.522956096,66735.63869225285,5001036.262118686,124965.57037207064,9555.384758898272,399817.73759570305,13171976.827746147,17191608.3618551,24899916.289808564,479892.98216643743,21119.495359677658,200026.3426840861,1940.1492498925998,5414769.698686694,1236149.7578962038,383059.832711832,4350130.140801861,106331597.13002945,2578.2356835257906,47486.795534042016,1573333.5567702122,1082314.3165289995,165146.0513296534,,,10858699.46246934,,29982887.571523976,82626.39417142147,5793138.776919305,7209.289790695658,418640.7561233354,8824.216735368604,5676092.903683081,15634.600485278064,34800.87406982916,556642.8022418765,,4531930.556617188,37985.72733567533,1202881.1498636485,13714565.746369855,115586.47168130652,335114.810458529,9039828.112041688,4019202.946772989,115271.05056732355,,239164.93859491774,,3403687.3167731515,2367516.547532784,109796.68954682196,1511.6962649498455,17990.915898293446,174857.4200992799,1875809.6478377725,2767839.373013263,,1449291.420383029,3934722.0564222564,7921.127478413841,,559940.8998661588,2105519.9173785546,,24200.01023027588,2246338.8949464518,8090625.694060895,530164.8425594787,25084358.72462889,35371.812199788044,,305180.83727825765,109039.24969190983,233558.25970712863,3966582.923924825,686902.8563938654,387947.6602789298,137046.8381490869,386815.4444454423,475701.32205883675,286995.7248980942,53930.412307739694,9038545.354469737,132022.05430429493,240986.90047325267,-4221.2472728726425,207508.18419566427,1130759.5502761805,4141263.7550944854,2715.4333938874765,80226.65512802401,2873034.1490654415,165479.4787770194,9197.741878752196
2024-03-01,129402.8990269399,129850.65713005008,,253410.23963572504,42165447.73972085,64299.40688717907,4981481.7224995475,122168.28659061313,8728.041589885523,368843.8426425947,13175637.691805078,17292275.78014234,24907297.110333126,476769.748999113,21973.13182151013,214576.8428923069,2169.4017356238423,5308155.344494859,1240964.7451684887,393412.48008921114,4455003.260981824,106478347.41705392,2379.314751786992,49717.658241327124,1602842.4345410957,1106711.62277311,176617.8153186411,,18739.821506076383,10741889.197880477,,28749152.575705297,81169.08434980219,5822744.195567938,7918.8208597260045,397984.38343251095,8984.44647565068,5654165.911154376,18208.06045208596,36113.38756582752,492838.6260916116,,4769413.096667288,39247.09341047602,1207783.0675649084,13525528.918370303,112188.38848016644,343858.1140494852,8434660.664600238,4022716.587363517,107423.19528840487,,254260.2244559406,,3438015.559841567,2353761.3203968783,109267.84897614697,,,169397.51777472484,1869915.798448743,2692602.3498728955,,1442866.6324782132,3958504.250220452,8240.614841886196,,585598.0361281186,2105311.560700801,,24879.55882577623,2067210.9234074468,7687200.303259631,541067.6785157738,24723902.76459397,,,299218.2365796453,103249.33858246612,226888.00551664067,4078067.1559750373,704229.7235055278,382539.8218362084,132337.2672916385,402580.29193846683,407563.6054593058,277514.18470587465,56121.838057921756,9417070.553727968,141958.9357568452,192054.7296466239,,199777.16040164305,1109246.384366944,4063050.1318502123,2638.753835940842,95933.9020599239,2947827.9274577238,186126.8883711764,9600.377591978573
